id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:56:34,2022-08-01 08:56:34,2022-08-01 08:56:34,2022-08-01 08:27:32,113.998451,22.605993,17,13,66233.2,2,0,12,538
8330,2022-08-01 08:56:44,2022-08-01 08:56:44,2022-08-01 08:56:44,2022-08-01 06:51:48,113.995254,22.6065,4,184,70656.8,1,0,4,225
8335,2022-08-01 08:56:47,2022-08-01 08:56:47,2022-08-01 08:56:47,2022-08-01 07:58:08,113.998207,22.609422,20,154,65918.2,1,1,1,379
8345,2022-08-01 08:53:55,2022-08-01 08:56:39,2022-08-01 08:56:40,2022-08-01 06:33:33,113.997528,22.610586,0,104,54478.8,1,0,1,0
8365,2022-08-01 08:56:42,2022-08-01 08:56:42,2022-08-01 08:56:42,2022-08-01 06:58:33,113.997138,22.597805,22,41,59552.4,2,1,5,353
8371,2022-08-01 08:56:35,2022-08-01 08:56:38,2022-08-01 08:56:35,2022-08-01 06:55:55,113.993423,22.596199,24,305,74769.9,1,1,10,130
8411,2022-08-01 08:56:38,2022-08-01 08:56:42,2022-08-01 08:56:38,2022-08-01 06:50:11,113.99176,22.599866,14,212,51239.4,1,1,13,298
8421,2022-08-01 08:55:03,2022-08-01 08:56:48,2022-08-01 08:56:48,2022-08-01 07:19:03,113.991493,22.599529,0,129,65951.1,2,0,1,523
8470,2022-08-01 08:56:47,2022-08-01 08:56:47,2022-08-01 08:56:47,2022-08-01 06:34:14,113.994224,22.604238,22,319,61826.8,2,0,10,281
18447,2022-08-01 08:56:40,2022-08-01 08:56:44,2022-08-01 08:56:40,2022-07-30 11:42:10,113.994415,22.604063,17,138,42145.2,1,1,5,185
