id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:27:32,2022-08-01 08:31:00,2022-08-01 08:31:01,2022-08-01 08:27:32,113.991584,22.603481,0,0,66229.4,1,1,13,339
8330,2022-08-01 08:30:01,2022-08-01 08:31:00,2022-08-01 08:31:00,2022-08-01 06:51:48,113.996734,22.611299,0,305,70655.8,1,0,1,0
8335,2022-08-01 08:29:23,2022-08-01 08:31:08,2022-08-01 08:31:08,2022-08-01 07:58:08,113.991325,22.599304,0,149,65915.9,1,0,13,337
8345,2022-08-01 08:31:14,2022-08-01 08:31:14,2022-08-01 08:31:14,2022-08-01 06:33:33,113.994171,22.60431,20,318,54477.5,2,0,10,288
8371,2022-08-01 08:31:09,2022-08-01 08:31:12,2022-08-01 08:31:09,2022-08-01 06:55:55,113.994613,22.595626,16,65,74763.8,2,0,5,717
8421,2022-08-01 08:31:02,2022-08-01 08:31:02,2022-08-01 08:31:02,2022-08-01 07:19:03,113.991477,22.599573,4,121,65947.0,2,0,1,529
8447,2022-08-01 08:31:05,2022-08-01 08:31:05,2022-08-01 08:31:05,2022-08-01 07:53:30,113.99604,22.596715,25,219,78073.3,1,1,9,211
8458,2022-08-01 08:31:12,2022-08-01 08:31:12,2022-08-01 08:31:12,2022-08-01 06:50:50,113.992019,22.600305,21,12,66152.8,1,1,13,269
8470,2022-08-01 08:31:13,2022-08-01 08:31:13,2022-08-01 08:31:13,2022-08-01 06:34:14,113.995231,22.606437,8,199,61820.3,1,0,4,239
8471,2022-08-01 08:29:43,2022-08-01 08:31:13,2022-08-01 08:31:14,2022-08-01 07:32:10,113.990234,22.603141,0,176,71506.9,1,1,13,113
18447,2022-08-01 08:31:10,2022-08-01 08:31:14,2022-08-01 08:31:10,2022-07-30 11:42:10,113.998535,22.608791,22,157,42139.9,1,1,1,306
