id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8335,2022-08-01 08:35:08,2022-08-01 08:39:08,2022-08-01 08:39:08,2022-08-01 07:58:08,113.991287,22.599323,0,343,65915.9,1,0,13,338
8345,2022-08-01 08:36:44,2022-08-01 08:39:13,2022-08-01 08:39:14,2022-08-01 06:33:33,113.99736,22.610628,0,213,54478.8,2,0,13,0
8371,2022-08-01 08:39:07,2022-08-01 08:39:10,2022-08-01 08:39:07,2022-08-01 06:55:55,113.998016,22.605831,24,63,74766.1,2,0,12,550
8411,2022-08-01 08:39:11,2022-08-01 08:39:15,2022-08-01 08:39:11,2022-08-01 06:50:11,113.993904,22.605648,25,236,51235.6,1,1,4,94
8421,2022-08-01 08:39:08,2022-08-01 08:39:08,2022-08-01 08:39:08,2022-08-01 07:19:03,113.998733,22.607267,25,7,65948.6,2,1,5,410
8447,2022-08-01 08:39:04,2022-08-01 08:39:04,2022-08-01 08:39:04,2022-08-01 07:53:30,113.99028,22.603349,9,186,78075.0,2,0,1,0
8458,2022-08-01 08:39:14,2022-08-01 08:39:17,2022-08-01 08:39:14,2022-08-01 06:50:50,113.990402,22.598459,26,187,66154.1,1,1,13,431
8470,2022-08-01 08:39:12,2022-08-01 08:39:12,2022-08-01 08:39:12,2022-08-01 06:34:14,113.993934,22.596019,18,272,61822.4,1,1,10,186
8471,2022-08-01 08:38:59,2022-08-01 08:39:10,2022-08-01 08:39:10,2022-08-01 07:32:10,113.999473,22.599882,0,59,71509.0,2,0,6,249
18447,2022-08-01 08:39:05,2022-08-01 08:39:08,2022-08-01 08:39:05,2022-07-30 11:42:10,113.991012,22.599302,7,42,42141.8,2,0,1,519
