id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:54:08,2022-08-01 08:54:08,2022-08-01 08:54:08,2022-08-01 08:27:32,113.993652,22.605201,18,332,66232.6,2,1,10,254
8330,2022-08-01 08:54:10,2022-08-01 08:54:10,2022-08-01 08:54:10,2022-08-01 06:51:48,113.99813,22.609722,17,152,70656.0,1,1,1,414
8335,2022-08-01 08:54:03,2022-08-01 08:54:03,2022-08-01 08:54:03,2022-08-01 07:58:08,113.998672,22.606489,18,23,65917.4,2,1,1,972
8345,2022-08-01 08:53:55,2022-08-01 08:54:09,2022-08-01 08:54:10,2022-08-01 06:33:33,113.997474,22.610599,0,104,54478.8,1,0,1,0
8365,2022-08-01 08:54:07,2022-08-01 08:54:07,2022-08-01 08:54:07,2022-08-01 06:58:33,113.993202,22.596271,11,94,59551.8,1,1,12,414
8371,2022-08-01 08:54:05,2022-08-01 08:54:09,2022-08-01 08:54:05,2022-08-01 06:55:55,113.997016,22.597837,23,216,74769.3,1,1,9,374
8411,2022-08-01 08:52:09,2022-08-01 08:53:58,2022-08-01 08:53:55,2022-08-01 06:50:11,113.990303,22.603168,0,171,51238.9,1,1,13,104
8421,2022-08-01 08:54:02,2022-08-01 08:54:02,2022-08-01 08:54:02,2022-08-01 07:19:03,113.991584,22.60156,19,150,65950.8,1,0,6,306
8458,2022-08-01 08:51:26,2022-08-01 08:53:59,2022-08-01 08:53:58,2022-08-01 06:50:50,113.997352,22.610595,0,221,66157.8,1,0,1,534
8470,2022-08-01 08:54:03,2022-08-01 08:54:03,2022-08-01 08:54:03,2022-08-01 06:34:14,113.998931,22.600688,20,328,61826.0,2,1,6,141
18447,2022-08-01 08:54:05,2022-08-01 08:54:08,2022-08-01 08:54:05,2022-07-30 11:42:10,113.996902,22.606203,11,296,42144.6,1,0,3,177
