id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8330,2022-08-01 08:27:14,2022-08-01 08:27:28,2022-08-01 08:27:28,2022-08-01 06:51:48,113.998535,22.606224,0,17,70655.1,2,0,12,513
8335,2022-08-01 08:27:26,2022-08-01 08:27:26,2022-08-01 08:27:26,2022-08-01 07:58:08,113.990425,22.603084,13,179,65915.4,1,1,13,99
8345,2022-08-01 08:27:20,2022-08-01 08:27:20,2022-08-01 08:27:20,2022-08-01 06:33:33,113.998489,22.599262,23,53,54476.4,2,1,5,135
8371,2022-08-01 08:27:18,2022-08-01 08:27:21,2022-08-01 08:27:18,2022-08-01 06:55:55,113.990356,22.598413,21,184,74763.1,2,1,2,104
8411,2022-08-01 08:24:35,2022-08-01 08:27:20,2022-08-01 08:27:19,2022-08-01 06:50:11,113.997489,22.610597,0,94,51234.5,1,0,1,0
8421,2022-08-01 08:27:27,2022-08-01 08:27:27,2022-08-01 08:27:27,2022-08-01 07:19:03,113.995132,22.606311,16,241,65945.9,1,0,4,203
8447,2022-08-01 08:27:24,2022-08-01 08:27:24,2022-08-01 08:27:24,2022-08-01 07:53:30,113.99739,22.603132,18,72,78072.3,1,0,7,186
8458,2022-08-01 08:27:14,2022-08-01 08:27:14,2022-08-01 08:27:14,2022-08-01 06:50:50,113.990524,22.59704,5,294,66152.4,1,1,11,75
8470,2022-08-01 08:27:23,2022-08-01 08:27:23,2022-08-01 08:27:23,2022-08-01 06:34:14,113.997703,22.610534,12,146,61819.4,1,0,1,523
18447,2022-08-01 08:27:23,2022-08-01 08:27:26,2022-08-01 08:27:23,2022-07-30 11:42:10,113.998161,22.605846,13,88,42139.0,2,1,1,898
