id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8330,2022-08-01 08:19:00,2022-08-01 08:19:26,2022-08-01 08:19:26,2022-08-01 06:51:48,113.994934,22.595731,0,59,70652.8,2,1,5,687
8335,2022-08-01 08:19:30,2022-08-01 08:19:30,2022-08-01 08:19:30,2022-08-01 07:58:08,113.997604,22.598451,20,213,65913.4,1,1,9,468
8345,2022-08-01 08:17:05,2022-08-01 08:19:19,2022-08-01 08:19:20,2022-08-01 06:33:33,113.990661,22.603281,0,266,54474.4,1,1,13,116
8371,2022-08-01 08:19:24,2022-08-01 08:19:24,2022-08-01 08:19:24,2022-08-01 06:55:55,113.992034,22.602418,17,26,74762.1,1,1,13,159
8411,2022-08-01 08:19:28,2022-08-01 08:19:29,2022-08-01 08:19:28,2022-08-01 06:50:11,113.99607,22.602916,22,267,51232.8,2,0,9,304
8421,2022-08-01 08:19:28,2022-08-01 08:19:28,2022-08-01 08:19:28,2022-08-01 07:19:03,113.99739,22.610584,15,110,65945.0,1,0,1,0
8447,2022-08-01 08:18:52,2022-08-01 08:19:22,2022-08-01 08:19:22,2022-08-01 07:53:30,113.997482,22.610662,0,119,78070.5,1,0,1,540
8458,2022-08-01 08:19:28,2022-08-01 08:19:30,2022-08-01 08:19:28,2022-08-01 06:50:50,113.993492,22.605394,18,156,66150.1,1,1,4,71
8470,2022-08-01 08:19:24,2022-08-01 08:19:24,2022-08-01 08:19:24,2022-08-01 06:34:14,113.998588,22.608678,23,339,61819.0,2,1,12,250
18447,2022-08-01 08:17:21,2022-08-01 08:18:50,2022-08-01 08:18:06,2022-07-30 11:42:10,113.991523,22.599563,0,73,42137.7,2,0,1,524
