id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:58:49,2022-08-01 09:03:48,2022-08-01 09:03:49,2022-08-01 08:27:32,113.997489,22.610557,0,54,66233.9,1,0,1,526
8330,2022-08-01 09:03:45,2022-08-01 09:03:45,2022-08-01 09:03:45,2022-08-01 06:51:48,113.991561,22.601606,13,19,70658.2,2,1,1,294
8335,2022-08-01 09:02:47,2022-08-01 09:03:47,2022-08-01 09:03:47,2022-08-01 07:58:08,113.994522,22.595714,0,9,65920.1,1,1,2,1224
8345,2022-08-01 09:03:34,2022-08-01 09:03:34,2022-08-01 09:03:34,2022-08-01 06:33:33,113.995292,22.606546,15,177,54479.8,1,0,4,253
8365,2022-08-01 09:03:45,2022-08-01 09:03:45,2022-08-01 09:03:45,2022-08-01 06:58:33,113.998207,22.605882,11,95,59554.3,2,0,12,546
8371,2022-08-01 09:01:01,2022-08-01 09:03:41,2022-08-01 09:03:37,2022-08-01 06:55:55,113.990562,22.603492,0,267,74771.2,2,0,1,0
8411,2022-08-01 09:03:22,2022-08-01 09:03:41,2022-08-01 09:03:37,2022-08-01 06:50:11,113.998344,22.60201,0,344,51241.3,2,0,7,112
8421,2022-08-01 09:03:41,2022-08-01 09:03:41,2022-08-01 09:03:41,2022-08-01 07:19:03,113.99739,22.61066,7,218,65953.1,1,0,1,530
8447,2022-08-01 09:01:42,2022-08-01 09:03:46,2022-08-01 09:03:47,2022-08-01 09:01:42,113.991699,22.603437,0,0,78075.5,2,1,1,350
8458,2022-08-01 09:03:45,2022-08-01 09:03:48,2022-08-01 09:03:45,2022-08-01 06:50:50,113.991554,22.59963,18,218,66159.8,1,1,5,502
8470,2022-08-01 09:03:40,2022-08-01 09:03:40,2022-08-01 09:03:40,2022-08-01 06:34:14,113.998107,22.609798,18,154,61828.3,1,1,1,434
8471,2022-08-01 09:03:28,2022-08-01 09:03:43,2022-08-01 09:03:43,2022-08-01 07:32:10,113.997528,22.610624,0,116,71511.3,1,0,1,536
18447,2022-08-01 09:03:36,2022-08-01 09:03:39,2022-08-01 09:03:36,2022-07-30 11:42:10,113.992965,22.596632,21,316,42147.0,1,0,11,245
