id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:51:54,2022-08-01 08:51:53,2022-08-01 08:51:54,2022-08-01 08:27:32,113.997947,22.6032,15,335,66232.1,2,0,8,200
8335,2022-08-01 08:51:50,2022-08-01 08:51:50,2022-08-01 08:51:50,2022-08-01 07:58:08,113.994209,22.60555,20,59,65916.9,2,1,1,493
8365,2022-08-01 08:51:58,2022-08-01 08:51:58,2022-08-01 08:51:58,2022-08-01 06:58:33,113.990638,22.599124,21,237,59551.2,1,1,13,355
8371,2022-08-01 08:51:48,2022-08-01 08:51:50,2022-08-01 08:51:48,2022-08-01 06:55:55,113.998214,22.602241,22,158,74768.7,1,0,8,291
8411,2022-08-01 08:51:48,2022-08-01 08:51:51,2022-08-01 08:51:48,2022-08-01 06:50:11,113.991401,22.603454,21,267,51238.8,1,1,13,167
8421,2022-08-01 08:52:02,2022-08-01 08:52:02,2022-08-01 08:52:02,2022-08-01 07:19:03,113.993537,22.605464,16,204,65950.2,1,0,5,434
8458,2022-08-01 08:51:26,2022-08-01 08:51:59,2022-08-01 08:51:56,2022-08-01 06:50:50,113.997367,22.610595,0,221,66157.8,1,0,1,534
8470,2022-08-01 08:51:57,2022-08-01 08:51:57,2022-08-01 08:51:57,2022-08-01 06:34:14,113.99636,22.597015,17,41,61825.4,2,1,5,475
8471,2022-08-01 08:47:40,2022-08-01 08:51:55,2022-08-01 08:51:55,2022-08-01 07:32:10,113.997421,22.610631,0,192,71511.3,1,0,1,537
18447,2022-08-01 08:51:57,2022-08-01 08:52:00,2022-08-01 08:51:57,2022-07-30 11:42:10,113.998283,22.609516,22,156,42144.0,1,1,1,401
