id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:55:45,2022-08-01 08:55:45,2022-08-01 08:55:45,2022-08-01 08:27:32,113.996208,22.606254,13,106,66233.0,2,1,11,239
8330,2022-08-01 08:55:46,2022-08-01 08:55:46,2022-08-01 08:55:46,2022-08-01 06:51:48,113.997703,22.605913,19,281,70656.5,1,1,2,84
8335,2022-08-01 08:55:46,2022-08-01 08:55:46,2022-08-01 08:55:46,2022-08-01 07:58:08,113.997459,22.610563,5,210,65918.0,2,0,6,0
8345,2022-08-01 08:53:55,2022-08-01 08:55:39,2022-08-01 08:55:40,2022-08-01 06:33:33,113.997512,22.610601,0,104,54478.8,1,0,1,0
8365,2022-08-01 08:55:44,2022-08-01 08:55:44,2022-08-01 08:55:44,2022-08-01 06:58:33,113.995208,22.595895,20,62,59552.1,2,1,5,651
8371,2022-08-01 08:55:14,2022-08-01 08:55:32,2022-08-01 08:55:29,2022-08-01 06:55:55,113.994483,22.59575,0,324,74769.7,1,0,10,252
8411,2022-08-01 08:55:31,2022-08-01 08:55:34,2022-08-01 08:55:31,2022-08-01 06:50:11,113.990455,22.602684,17,145,51239.0,1,1,13,53
8421,2022-08-01 08:55:03,2022-08-01 08:55:33,2022-08-01 08:55:33,2022-08-01 07:19:03,113.991493,22.599531,0,129,65951.1,2,0,1,523
8458,2022-08-01 08:51:26,2022-08-01 08:55:44,2022-08-01 08:55:44,2022-08-01 06:50:50,113.997352,22.610607,0,221,66157.8,1,0,1,534
8470,2022-08-01 08:55:45,2022-08-01 08:55:45,2022-08-01 08:55:45,2022-08-01 06:34:14,113.996627,22.602931,23,260,61826.5,2,0,9,303
18447,2022-08-01 08:55:43,2022-08-01 08:55:46,2022-08-01 08:55:43,2022-07-30 11:42:10,113.993545,22.605325,14,149,42145.0,1,0,5,295
