id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:54:56,2022-08-01 08:55:25,2022-08-01 08:55:26,2022-08-01 08:27:32,113.995529,22.606336,0,94,66232.9,2,0,11,311
8330,2022-08-01 08:55:27,2022-08-01 08:55:27,2022-08-01 08:55:27,2022-08-01 06:51:48,113.998313,22.606,17,269,70656.5,1,0,2,144
8335,2022-08-01 08:55:28,2022-08-01 08:55:28,2022-08-01 08:55:28,2022-08-01 07:58:08,113.997703,22.61045,18,312,65917.9,2,0,6,0
8345,2022-08-01 08:53:55,2022-08-01 08:55:24,2022-08-01 08:55:25,2022-08-01 06:33:33,113.997505,22.610601,0,104,54478.8,1,0,1,0
8365,2022-08-01 08:54:52,2022-08-01 08:55:14,2022-08-01 08:55:15,2022-08-01 06:58:33,113.994918,22.595731,0,54,59552.0,2,1,5,689
8371,2022-08-01 08:55:14,2022-08-01 08:55:17,2022-08-01 08:55:14,2022-08-01 06:55:55,113.994514,22.595712,8,332,74769.7,1,0,10,256
8411,2022-08-01 08:55:24,2022-08-01 08:55:28,2022-08-01 08:55:24,2022-08-01 06:50:11,113.990333,22.602983,17,170,51239.0,1,1,13,90
8421,2022-08-01 08:55:03,2022-08-01 08:55:18,2022-08-01 08:55:18,2022-08-01 07:19:03,113.991493,22.599529,0,129,65951.1,2,0,1,523
8458,2022-08-01 08:51:26,2022-08-01 08:55:14,2022-08-01 08:55:14,2022-08-01 06:50:50,113.997352,22.610605,0,221,66157.8,1,0,1,534
8470,2022-08-01 08:55:24,2022-08-01 08:55:24,2022-08-01 08:55:24,2022-08-01 06:34:14,113.997833,22.603296,13,240,61826.4,2,1,8,191
18447,2022-08-01 08:55:17,2022-08-01 08:55:21,2022-08-01 08:55:17,2022-07-30 11:42:10,113.994628,22.606096,24,237,42144.9,1,1,4,169
