id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,route_dir,route_flag,route_sn,route_dist
8147,2022-08-01 08:58:49,2022-08-01 09:03:33,2022-08-01 09:03:34,2022-08-01 08:27:32,113.997489,22.610557,0,54,66233.9,1,0,1,526
8330,2022-08-01 09:03:27,2022-08-01 09:03:29,2022-08-01 09:03:27,2022-08-01 06:51:48,113.991996,22.60095,17,344,70658.1,2,1,1,383
8335,2022-08-01 09:02:47,2022-08-01 09:03:32,2022-08-01 09:03:32,2022-08-01 07:58:08,113.994522,22.59572,0,9,65920.1,1,1,2,1224
8345,2022-08-01 09:03:34,2022-08-01 09:03:34,2022-08-01 09:03:34,2022-08-01 06:33:33,113.995292,22.606546,15,177,54479.8,1,0,4,253
8365,2022-08-01 09:03:35,2022-08-01 09:03:35,2022-08-01 09:03:35,2022-08-01 06:58:33,113.997711,22.605731,18,87,59554.3,2,1,11,87
8371,2022-08-01 09:01:01,2022-08-01 09:03:26,2022-08-01 09:03:22,2022-08-01 06:55:55,113.990562,22.603492,0,267,74771.2,2,0,1,0
8411,2022-08-01 09:03:22,2022-08-01 09:03:26,2022-08-01 09:03:22,2022-08-01 06:50:11,113.998352,22.601987,14,348,51241.3,2,0,7,114
8421,2022-08-01 09:03:36,2022-08-01 09:03:35,2022-08-01 09:03:36,2022-08-01 07:19:03,113.99736,22.610731,6,126,65953.1,1,0,1,523
8447,2022-08-01 09:01:42,2022-08-01 09:03:31,2022-08-01 09:03:32,2022-08-01 09:01:42,113.991706,22.603443,0,0,78075.5,2,1,1,350
8458,2022-08-01 09:03:32,2022-08-01 09:03:35,2022-08-01 09:03:32,2022-08-01 06:50:50,113.991897,22.600099,17,201,66159.8,1,1,5,467
8470,2022-08-01 09:03:31,2022-08-01 09:03:31,2022-08-01 09:03:31,2022-08-01 06:34:14,113.997833,22.610185,22,150,61828.2,1,1,1,481
8471,2022-08-01 09:03:28,2022-08-01 09:03:28,2022-08-01 09:03:28,2022-08-01 07:32:10,113.997474,22.610662,13,116,71511.3,1,0,1,540
18447,2022-08-01 09:03:24,2022-08-01 09:03:27,2022-08-01 09:03:24,2022-07-30 11:42:10,113.993423,22.596254,20,304,42146.9,1,1,10,127
